,AGE,SEX,DRINKING,DRUGS,ALC_DET,ALC_STATUS,DRUG_DET,DSTATUS,INJ_SEV,PER_TYP,DAY_WEEK,HOUR_x,WEATHER,LGT_COND,STATE_x
14703,55,1,0,0,1,2,1,2,4,1,2,7,1,1,6
14704,41,1,1,0,1,2,1,2,4,5,5,17,1,2,6
14705,998,8,8,8,9,0,8,0,5,1,5,17,1,2,6
14706,37,2,9,9,9,0,8,0,4,5,6,1,10,3,6
14707,22,1,0,0,9,0,8,0,0,1,6,1,10,3,6
14708,52,2,0,1,1,2,1,2,4,1,5,6,10,4,6
14709,62,2,9,9,9,2,8,2,4,5,4,14,1,1,6
14710,19,1,0,0,9,0,8,0,0,1,4,14,1,1,6
14711,15,1,8,8,9,0,8,0,0,2,4,14,1,1,6
14712,58,1,0,0,5,0,3,0,0,1,7,12,1,1,6
14713,57,1,9,9,9,2,8,2,4,1,7,12,1,1,6
14714,56,2,0,1,1,2,1,2,3,1,2,19,1,3,6
14715,61,1,8,8,9,0,8,0,3,2,2,19,1,3,6
14716,43,1,0,0,9,0,8,0,4,1,2,19,1,3,6
14717,42,2,8,8,9,0,8,0,1,2,2,19,1,3,6
14718,12,2,8,8,9,0,8,0,3,2,2,19,1,3,6
14719,9,1,8,8,9,0,8,0,1,2,2,19,1,3,6
14720,34,1,9,9,9,0,8,0,4,11,4,3,5,3,6
14721,47,2,0,0,9,0,8,0,0,1,4,3,5,3,6
14722,43,1,8,8,9,8,8,8,4,5,2,21,98,1,6
14723,37,1,8,8,9,8,8,8,0,1,2,21,98,1,6
14724,24,1,1,1,1,2,1,2,4,5,5,22,1,3,6
14725,45,2,1,8,9,2,8,8,1,1,5,22,1,3,6
14726,31,1,0,0,9,2,8,2,4,1,6,16,1,1,6
14727,45,1,0,1,1,2,1,2,4,1,7,10,1,1,6
14728,42,1,0,8,9,0,8,0,4,1,1,1,1,2,6
14729,36,1,0,8,9,0,8,0,2,1,1,1,1,2,6
14730,24,1,1,0,5,2,8,2,3,1,7,4,1,2,6
14731,29,1,8,8,9,2,8,2,4,2,7,4,1,2,6
14732,56,2,0,0,9,0,8,0,1,1,7,4,1,2,6
14733,48,1,9,9,9,8,8,8,4,5,3,6,1,3,6
14734,27,1,0,0,9,0,8,0,0,1,3,6,1,3,6
14735,48,2,8,8,9,0,8,0,0,2,3,6,1,3,6
14736,19,2,9,9,9,2,8,2,4,1,3,18,1,1,6
14737,87,2,0,0,9,8,8,8,4,1,2,13,1,1,6
14738,55,1,0,0,9,0,8,0,4,5,2,10,1,1,6
14739,51,1,0,0,9,0,8,0,0,1,2,10,1,1,6
14740,42,2,0,0,9,0,8,0,3,1,5,11,1,1,6
14741,10,1,8,8,9,0,8,0,3,2,5,11,1,1,6
14742,13,1,8,8,9,2,8,2,4,2,5,11,1,1,6
14743,8,2,8,8,9,2,8,2,4,2,5,11,1,1,6
14744,38,1,0,0,9,0,8,0,0,1,5,11,1,1,6
14745,37,1,0,1,9,2,1,2,4,1,7,0,1,3,6
14746,39,1,0,0,9,0,8,0,0,1,7,0,1,3,6
14747,28,2,8,8,9,0,8,0,0,2,7,0,1,3,6
14748,28,1,8,8,9,0,8,0,0,2,7,0,1,3,6
14749,39,1,9,9,9,2,8,2,4,5,1,21,10,3,6
14750,21,2,0,0,9,0,8,0,2,1,1,21,10,3,6
14751,21,2,8,8,9,0,8,0,0,2,1,21,10,3,6
14752,24,1,1,1,1,2,1,2,4,5,6,1,1,3,6
14753,76,1,0,0,9,0,8,0,2,1,6,1,1,3,6
14754,70,2,8,8,9,0,8,0,3,2,6,1,1,3,6
14755,78,2,8,8,9,0,8,0,1,2,6,1,1,3,6
14756,78,1,8,8,9,0,8,0,1,2,6,1,1,3,6
14757,36,2,1,1,9,8,8,8,4,1,7,99,10,1,6
14758,69,1,9,9,9,2,8,2,4,5,2,21,1,3,6
14759,56,1,0,8,9,0,8,0,0,1,2,21,1,3,6
14760,39,1,0,1,1,2,1,2,4,1,7,2,1,3,6
14761,35,1,8,8,9,0,8,0,3,2,7,2,1,3,6
14762,26,2,8,8,9,0,8,0,3,2,7,2,1,3,6
14763,25,2,8,8,9,0,8,0,3,2,7,2,1,3,6
14764,31,1,8,8,9,0,8,0,3,2,7,2,1,3,6
14765,16,1,0,0,1,2,1,2,4,5,2,2,1,2,6
14766,41,1,8,8,9,0,8,0,2,2,2,2,1,2,6
14767,16,2,8,8,9,0,8,0,2,2,2,2,1,2,6
14768,29,2,0,0,9,0,8,0,2,1,2,2,1,2,6
14769,31,2,8,8,9,0,8,0,2,2,2,2,1,2,6
14770,29,1,8,8,9,0,8,0,2,2,2,2,1,2,6
14771,28,1,9,9,9,2,8,2,4,1,4,4,1,2,6
14772,65,1,0,0,9,0,8,0,3,1,4,8,1,1,6
14773,24,1,0,0,1,2,1,2,4,1,4,8,1,1,6
14774,27,1,1,0,3,0,8,0,2,1,1,3,10,3,6
14775,26,2,8,8,9,0,8,0,3,2,1,3,10,3,6
14776,70,1,0,0,9,2,8,2,4,2,1,3,10,3,6
14777,52,1,0,0,9,0,8,0,0,1,2,13,1,1,6
14778,24,2,0,0,9,0,8,0,2,1,2,13,1,1,6
14779,12,1,8,8,9,0,8,0,4,2,2,13,1,1,6
14780,27,1,8,8,9,0,8,0,2,2,2,13,1,1,6
14781,5,1,8,8,9,0,8,0,3,2,2,13,1,1,6
14782,4,1,8,8,9,0,8,0,2,2,2,13,1,1,6
14783,8,2,8,8,9,0,8,0,0,2,2,13,1,1,6
14784,19,1,0,1,1,2,1,2,4,1,1,18,10,1,6
14785,33,1,0,0,9,0,8,0,2,1,6,23,10,3,6
14786,62,2,8,8,9,2,8,2,4,2,6,23,10,3,6
14787,28,1,8,8,9,0,8,0,2,2,6,23,10,3,6
14788,28,2,0,0,9,0,8,0,0,1,6,23,10,3,6
14789,998,1,8,8,9,0,8,0,0,2,6,23,10,3,6
14790,69,1,0,0,9,0,8,0,0,1,6,23,10,3,6
14791,17,2,8,8,9,0,8,0,0,2,6,23,10,3,6
14792,15,2,8,8,9,0,8,0,0,2,6,23,10,3,6
14793,55,2,8,8,9,0,8,0,0,2,6,23,10,3,6
14794,20,1,9,9,9,8,8,8,4,1,2,20,1,3,6
14795,45,2,8,8,9,2,8,2,4,5,5,4,1,3,6
14796,75,1,0,0,1,2,2,2,0,1,5,4,1,3,6
14797,21,1,1,0,9,8,8,8,4,1,1,1,1,2,6
14798,63,1,0,0,9,0,8,0,0,1,1,1,1,2,6
14799,55,2,8,8,9,0,8,0,0,2,1,1,1,2,6
14800,43,1,1,0,9,2,8,2,4,1,6,0,1,3,6
14801,35,1,0,0,9,0,8,0,0,1,6,0,1,3,6
14802,38,1,9,9,9,2,8,2,4,1,5,14,1,1,6
14803,54,1,0,0,9,2,8,2,2,1,5,14,1,1,6
14804,31,1,0,8,9,0,8,0,3,1,7,2,1,3,6
14805,54,1,0,8,9,2,8,2,4,1,7,2,1,3,6
14806,88,1,9,8,9,0,8,0,4,5,7,19,1,3,6
14807,999,9,9,9,9,0,8,0,9,1,7,19,1,3,6
14808,27,1,9,8,9,2,8,2,4,6,7,6,10,3,6
14809,999,9,9,8,9,0,8,0,9,1,7,6,10,3,6
14810,53,1,9,8,9,2,8,2,4,1,7,20,1,3,6
14811,58,1,0,8,9,0,8,0,1,1,7,20,1,3,6
14812,19,2,0,1,1,2,1,2,4,1,5,2,1,3,6
14813,39,1,9,9,9,2,8,2,4,5,2,11,1,7,6
14814,66,1,0,0,9,0,8,0,0,1,2,11,1,7,6
14815,65,2,8,8,9,0,8,0,0,2,2,11,1,7,6
14816,2,1,8,8,9,0,8,0,0,2,2,11,1,7,6
14817,57,1,9,9,9,2,8,2,4,1,5,18,1,3,6
14818,24,1,0,0,9,2,8,2,4,1,7,13,1,1,6
14819,45,1,0,0,9,0,8,0,0,1,7,13,1,1,6
14820,40,2,8,8,9,0,8,0,0,2,7,13,1,1,6
14821,36,1,1,9,9,2,8,2,4,1,3,2,1,2,6
14822,75,2,0,0,9,2,8,2,4,11,3,7,1,1,6
14823,41,1,0,0,1,2,1,2,0,1,3,7,1,1,6
14824,61,1,1,0,1,2,8,2,4,5,2,18,1,3,6
14825,59,2,0,0,1,2,1,2,0,1,2,18,1,3,6
14826,19,1,0,1,1,2,1,2,4,1,3,8,1,1,6
14827,18,2,0,1,1,2,1,2,4,1,2,20,1,3,6
14828,19,1,8,8,9,0,8,0,2,2,2,20,1,3,6
14829,20,1,8,8,9,0,8,0,3,2,2,20,1,3,6
14830,19,2,8,8,9,0,8,0,3,2,2,20,1,3,6
14831,36,1,9,9,9,2,8,2,4,1,6,23,1,2,6
14832,24,1,0,1,1,2,1,2,4,2,1,1,1,3,6
14833,31,2,0,0,9,0,8,0,1,1,1,1,1,3,6
14834,37,2,8,8,9,0,8,0,1,2,1,1,1,3,6
14835,50,1,0,0,9,0,8,0,0,1,2,5,5,2,6
14836,25,1,8,8,9,0,8,0,0,2,2,5,5,2,6
14837,80,1,9,9,9,2,8,2,4,2,2,5,5,2,6
14838,20,1,9,9,9,2,8,2,4,1,4,18,1,3,6
14839,36,1,0,0,5,0,3,0,1,1,4,18,1,3,6
14840,40,1,0,0,9,0,8,0,3,1,4,12,1,1,6
14841,50,1,8,8,9,2,8,2,4,2,4,12,1,1,6
14842,35,1,0,0,9,0,8,0,3,1,4,12,1,1,6
14843,34,1,8,8,9,0,8,0,3,2,4,12,1,1,6
14844,64,1,0,0,9,0,8,0,3,1,5,15,1,1,6
14845,19,1,0,0,9,2,8,2,4,1,5,15,1,1,6
14846,44,1,8,8,9,0,8,0,0,2,5,15,1,1,6
14847,21,1,0,0,9,0,8,0,1,1,5,15,1,1,6
14848,49,1,8,8,9,0,8,0,0,2,5,15,1,1,6
14849,40,1,0,0,2,2,8,0,0,1,5,15,1,1,6
14850,56,1,0,0,5,0,3,0,0,1,7,19,1,3,6
14851,59,1,8,8,9,0,8,0,0,2,7,19,1,3,6
14852,51,1,1,1,9,2,8,2,4,1,7,19,1,3,6
14853,999,9,9,9,9,0,8,0,0,1,7,19,1,3,6
14854,31,1,9,9,9,0,8,0,4,1,1,6,1,3,6
14855,28,1,0,0,9,0,8,0,4,1,1,17,1,2,6
14856,26,2,8,8,9,0,8,0,2,2,1,17,1,2,6
14857,26,1,1,1,1,2,1,2,4,5,4,19,1,3,6
14858,26,1,0,0,9,0,8,0,0,1,4,19,1,3,6
14859,43,1,1,8,9,2,8,2,4,6,1,0,10,3,6
14860,19,1,0,8,9,0,8,0,0,1,1,0,10,3,6
14861,47,1,9,9,9,2,8,2,4,1,7,99,1,2,6
14862,61,1,0,0,9,2,8,2,4,5,7,0,5,2,6
14863,24,1,0,0,9,0,8,0,0,1,7,0,5,2,6
14864,42,2,0,0,9,0,8,0,0,1,7,0,5,2,6
14865,10,2,8,8,9,0,8,0,0,2,7,0,5,2,6
14866,50,1,0,0,9,0,8,0,0,1,7,0,5,2,6
14867,52,1,0,0,9,0,8,0,0,1,7,0,5,2,6
14868,25,1,0,0,9,0,8,0,0,1,7,0,5,2,6
14869,20,2,0,0,9,2,8,2,4,1,7,0,5,2,6
14870,19,1,8,8,9,2,8,2,4,2,7,0,5,2,6
14871,18,1,8,8,9,2,8,2,4,2,7,0,5,2,6
14872,19,2,8,8,9,2,8,2,4,2,7,0,5,2,6
14873,37,1,9,9,9,2,8,2,4,5,1,19,1,1,6
14874,37,1,0,0,5,0,3,0,0,1,1,19,1,1,6
14875,27,2,0,0,9,2,8,2,4,5,3,13,1,1,6
14876,67,1,0,0,9,2,8,2,4,1,3,13,1,1,6
14877,34,1,9,9,9,2,8,2,4,1,1,15,1,1,6
14878,29,1,0,0,9,0,8,0,0,1,1,15,1,1,6
14879,73,1,0,0,9,2,8,2,4,6,4,13,1,1,6
14880,33,2,0,0,3,2,3,0,0,1,4,13,1,1,6
14881,62,1,1,1,9,8,1,2,4,5,6,13,1,1,6
14882,54,1,0,0,9,2,1,2,0,1,6,13,1,1,6
14883,23,1,1,1,1,2,1,2,3,1,1,18,1,5,6
14884,28,2,8,8,9,2,8,0,4,2,1,18,1,5,6
14885,21,1,0,1,1,2,1,2,4,1,7,0,1,3,6
14886,19,2,8,8,9,0,8,0,3,2,7,0,1,3,6
14887,0,2,8,8,9,0,8,0,3,2,7,0,1,3,6
14888,37,1,8,8,9,0,8,0,0,3,7,0,1,3,6
14889,40,1,1,0,1,2,1,2,1,1,5,22,1,3,6
14890,42,1,1,1,1,2,1,2,4,2,5,22,1,3,6
14891,66,1,9,9,9,0,8,0,4,5,4,21,1,3,6
14892,52,1,0,0,9,0,8,0,0,1,4,21,1,3,6
14893,74,1,0,8,9,0,8,0,4,5,5,17,1,3,6
14894,73,2,0,8,9,0,8,0,0,1,5,17,1,3,6
14895,41,2,8,8,9,0,8,0,0,2,5,17,1,3,6
14896,87,2,9,9,9,0,8,0,4,1,2,13,1,1,6
14897,24,1,9,9,9,0,8,0,0,1,2,13,1,1,6
14898,998,1,9,9,9,0,8,0,0,1,2,13,1,1,6
14899,39,1,9,9,9,2,8,2,4,1,5,14,1,1,6
14900,41,2,0,0,9,0,8,0,0,1,5,14,1,1,6
14901,12,2,8,8,9,0,8,0,0,2,5,14,1,1,6
14902,5,2,8,8,9,0,8,0,0,2,5,14,1,1,6
14903,64,1,1,0,1,2,8,2,4,5,7,20,1,3,6
14904,66,2,0,0,1,2,8,0,0,1,7,20,1,3,6
14905,69,1,1,0,9,2,8,0,4,5,5,17,1,3,6
14906,65,2,0,0,9,8,8,8,0,1,5,17,1,3,6
14907,49,1,8,8,9,2,8,2,4,5,6,22,1,3,6
14908,998,8,9,8,9,0,8,0,9,1,6,22,1,3,6
14909,26,1,1,1,1,2,1,2,3,1,2,16,1,1,6
14910,23,1,8,8,9,2,8,2,4,2,2,16,1,1,6
14911,39,2,0,0,5,0,8,0,0,1,2,16,1,1,6
14912,3,1,8,8,9,0,8,0,2,2,2,16,1,1,6
14913,58,2,0,0,5,0,8,0,0,1,2,16,1,1,6
14914,18,2,8,8,9,0,8,0,0,2,2,16,1,1,6
14915,27,1,0,0,5,0,8,0,0,1,2,16,1,1,6
14916,14,1,0,0,1,2,1,2,4,11,5,17,1,2,6
14917,999,9,9,8,9,0,8,0,9,1,5,17,1,2,6
14918,26,1,0,0,9,0,8,0,0,1,3,10,1,1,6
14919,32,1,0,0,9,8,8,8,4,1,3,10,1,1,6
14920,32,2,8,8,9,8,8,8,4,2,3,10,1,1,6
14921,54,1,0,0,9,0,8,0,0,1,6,6,5,3,6
14922,25,1,0,0,9,2,8,2,4,1,6,6,5,3,6
14923,34,1,0,0,9,0,8,0,2,1,1,18,1,3,6
14924,49,2,0,0,9,2,8,2,4,1,1,18,1,3,6
14925,39,1,9,9,9,8,8,8,4,1,5,3,1,3,6
14926,29,2,9,9,9,8,8,8,3,1,5,3,1,3,6
14927,29,1,8,1,9,2,3,2,2,1,2,11,1,1,6
14928,68,1,9,9,9,8,8,8,4,1,2,11,1,1,6
14929,69,2,8,8,9,8,8,8,4,2,2,11,1,1,6
14930,81,1,1,1,9,8,8,8,4,5,6,21,1,2,6
14931,999,9,9,9,9,0,8,0,9,1,6,21,1,2,6
14932,32,2,0,0,9,0,8,0,1,1,7,1,1,3,6
14933,28,1,9,9,9,8,8,8,4,1,7,1,1,3,6
14934,52,1,1,1,1,2,8,2,4,5,6,18,1,3,6
14935,37,1,0,0,9,0,8,0,0,1,6,18,1,3,6
14936,27,1,1,1,1,2,8,2,1,1,6,22,1,3,6
14937,25,2,8,8,9,8,8,8,4,2,6,22,1,3,6
14938,28,1,8,8,9,0,8,0,1,2,6,22,1,3,6
14939,28,1,0,0,9,0,8,0,2,1,6,22,1,3,6
14940,29,1,8,8,9,0,8,0,2,2,6,22,1,3,6
14941,26,1,1,0,2,2,8,8,1,1,4,22,1,3,6
14942,25,2,8,8,9,8,8,8,4,2,4,22,1,3,6
14943,26,1,8,8,9,8,8,8,4,2,4,22,1,3,6
14944,25,1,8,8,9,8,8,8,4,2,4,22,1,3,6
14945,26,1,8,8,9,8,8,8,4,2,4,22,1,3,6
14946,24,1,8,8,9,0,8,0,1,2,4,22,1,3,6
14947,38,1,0,1,1,2,1,2,0,1,7,19,1,5,6
14948,32,1,8,8,9,0,8,0,0,2,7,19,1,5,6
14949,40,2,8,8,9,0,8,0,0,2,7,19,1,5,6
14950,57,1,1,1,1,2,1,2,4,1,7,19,1,5,6
14951,27,1,0,8,9,8,8,8,4,1,3,18,10,2,6
14952,33,1,0,1,1,2,7,2,4,6,1,20,1,2,6
14953,25,1,0,0,5,0,3,0,0,1,1,20,1,2,6
14954,16,1,8,8,9,0,8,0,0,2,1,20,1,2,6
14955,19,1,0,0,9,8,8,8,4,1,5,21,1,3,6
14956,49,2,0,0,5,0,3,0,0,1,5,21,1,3,6
14957,33,1,1,1,5,2,3,2,2,1,6,13,1,1,6
14958,64,1,0,0,9,8,8,8,4,1,6,13,1,1,6
14959,51,1,0,0,9,0,8,0,0,1,6,13,1,1,6
14960,28,2,9,9,9,0,8,0,0,1,6,2,1,2,6
14961,20,2,0,0,3,0,3,0,1,1,6,2,1,2,6
14962,20,1,8,8,9,0,8,0,2,2,6,2,1,2,6
14963,28,2,0,0,9,8,8,8,4,1,6,2,1,2,6
14964,27,1,8,8,9,0,8,0,3,2,6,2,1,2,6
14965,0,2,8,8,9,0,8,0,0,2,6,2,1,2,6
14966,6,2,8,8,9,0,8,0,2,2,6,2,1,2,6
14967,4,2,8,8,9,0,8,0,2,2,6,2,1,2,6
14968,65,1,0,0,9,0,8,0,2,1,3,7,1,1,6
14969,66,2,0,0,9,2,8,2,4,1,3,7,1,1,6
14970,42,1,0,0,9,0,8,0,0,1,3,7,1,1,6
14971,54,1,0,0,9,0,8,0,0,1,3,7,1,1,6
14972,36,1,0,1,1,2,1,2,4,1,3,21,1,3,6
14973,58,1,0,0,9,0,8,0,2,1,3,21,1,3,6
14974,33,1,1,0,9,2,1,2,3,1,6,18,1,1,6
14975,21,2,0,1,9,2,1,2,3,1,6,18,1,1,6
14976,20,2,8,0,9,0,8,0,4,2,6,18,1,1,6
14977,18,2,8,8,9,0,8,0,4,2,6,18,1,1,6
14978,26,2,1,0,1,2,1,2,4,1,7,4,1,3,6
14979,53,1,0,0,1,2,1,2,4,1,7,4,1,3,6
14980,25,2,0,1,1,2,1,2,4,5,5,3,1,2,6
14981,34,1,8,8,9,0,8,0,0,1,5,3,1,2,6
14982,36,1,1,0,5,2,8,0,2,1,7,15,1,1,6
14983,87,1,0,0,9,8,8,8,4,1,7,15,1,1,6
14984,24,1,1,1,1,2,1,2,4,1,4,0,1,3,6
14985,26,1,1,1,1,2,1,2,2,2,4,0,1,3,6
14986,33,1,0,0,1,2,1,2,4,1,1,12,1,1,6
14987,42,1,1,0,1,2,1,2,3,1,1,17,1,1,6
14988,39,1,8,8,9,8,8,8,4,2,1,17,1,1,6
14989,18,2,1,0,1,2,8,2,1,1,7,0,1,3,6
14990,15,2,8,8,9,8,8,8,4,2,7,0,1,3,6
14991,15,2,8,8,9,0,8,0,3,2,7,0,1,3,6
14992,13,1,8,8,9,0,8,0,3,2,7,0,1,3,6
14993,15,1,8,8,9,0,8,0,2,2,7,0,1,3,6
14994,31,1,0,1,1,2,1,2,0,1,4,15,1,1,6
14995,62,2,0,0,9,2,1,2,4,1,4,15,1,1,6
14996,26,1,9,9,9,0,8,0,4,1,1,21,1,3,6
14997,44,2,0,8,9,0,8,0,2,1,1,21,1,3,6
14998,35,2,8,8,9,0,8,0,2,2,1,21,1,3,6
14999,64,1,0,0,9,2,8,2,4,1,7,10,1,1,6
15000,53,1,0,0,9,0,8,0,0,1,7,10,1,1,6
15001,40,1,8,8,9,0,8,0,0,2,7,10,1,1,6
15002,32,1,1,1,9,9,8,9,4,1,3,22,1,3,6
15003,46,1,0,1,1,2,1,2,4,1,3,17,1,1,6
15004,31,1,0,0,9,0,8,0,0,1,3,17,1,1,6
15005,36,1,1,0,9,2,8,2,3,1,6,21,1,2,6
15006,49,2,1,0,9,2,8,2,4,1,6,21,1,2,6
15007,33,2,8,8,9,0,8,0,1,2,6,21,1,2,6
15008,999,9,9,9,9,0,8,0,9,1,6,1,1,2,6
15009,15,2,8,8,9,8,8,8,4,2,6,1,1,2,6
15010,21,1,0,0,9,0,8,0,3,1,1,2,1,2,6
15011,19,1,8,8,9,2,8,2,4,2,1,2,1,2,6
15012,48,1,1,1,1,2,1,2,4,5,4,2,10,3,6
15013,27,1,0,0,9,0,8,0,0,1,4,2,10,3,6
15014,54,2,0,0,9,8,8,8,4,5,7,21,1,3,6
15015,999,9,9,9,9,0,8,0,9,1,7,21,1,3,6
15016,62,1,1,0,1,2,1,2,4,1,5,22,1,2,6
15017,19,2,1,1,1,2,1,2,4,1,3,18,1,1,6
15018,20,2,8,8,9,8,8,8,4,2,3,18,1,1,6
15019,54,1,0,0,9,0,8,0,1,1,3,18,1,1,6
15020,44,1,0,0,9,0,8,0,3,1,2,15,1,1,6
15021,43,2,8,8,9,9,8,9,4,2,2,15,1,1,6
15022,13,1,8,8,9,0,8,0,3,2,2,15,1,1,6
15023,62,1,1,0,1,2,8,2,4,6,6,17,10,2,6
15024,998,8,9,9,9,0,8,0,9,1,6,17,10,2,6
15025,52,2,0,1,1,2,1,2,4,5,7,0,1,2,6
15026,31,1,0,0,1,2,1,2,2,1,7,0,1,2,6
15027,51,2,1,1,1,2,1,2,4,6,2,21,1,3,6
15028,42,1,0,1,1,2,1,2,0,1,2,21,1,3,6
15029,23,2,0,0,5,2,3,2,2,1,3,17,1,3,6
15030,47,2,8,8,9,0,8,0,1,2,3,17,1,3,6
15031,1,1,8,8,9,0,8,0,1,2,3,17,1,3,6
15032,5,1,8,8,9,0,8,0,4,2,3,17,1,3,6
15033,19,2,0,1,1,2,1,2,4,1,7,23,10,3,6
15034,19,2,0,0,1,2,1,2,1,1,7,23,10,3,6
15035,31,1,0,0,1,2,1,2,3,1,7,23,10,3,6
15036,21,2,0,0,1,2,1,2,4,2,7,23,10,3,6
15037,21,1,8,8,9,0,8,0,1,2,7,23,10,3,6
15038,17,2,0,0,1,2,1,2,4,2,7,23,10,3,6
15039,27,1,0,0,1,2,1,2,4,2,7,23,10,3,6
15040,30,1,0,0,5,0,3,0,0,1,2,22,1,3,6
15041,46,1,8,8,9,0,8,0,0,2,2,22,1,3,6
15042,18,1,9,9,9,8,8,8,4,1,2,22,1,3,6
15043,16,1,8,8,9,8,8,8,4,2,2,22,1,3,6
15044,16,1,8,8,9,8,8,8,4,2,2,22,1,3,6
15045,45,1,1,1,5,2,3,2,4,1,7,20,1,2,6
15046,63,1,0,0,5,0,3,0,2,1,7,20,1,2,6
15047,36,1,1,1,1,2,1,2,4,5,7,21,1,3,6
15048,36,1,0,1,1,2,1,2,0,1,7,21,1,3,6
15049,79,1,0,0,9,8,8,8,4,1,6,20,1,2,6
15050,61,1,1,1,1,2,1,2,4,6,6,4,1,3,6
15051,31,1,0,0,3,0,2,0,0,1,6,4,1,3,6
15052,29,1,9,9,9,9,8,9,4,1,6,7,1,1,6
15053,21,2,9,9,9,8,8,8,4,1,1,3,1,3,6
15054,37,2,0,1,9,0,8,9,3,1,2,0,1,3,6
15055,30,1,8,8,9,0,8,0,3,2,2,0,1,3,6
15056,52,1,9,9,9,2,8,2,4,1,2,0,1,3,6
15057,47,1,0,0,9,8,8,8,4,5,4,0,1,3,6
15058,999,9,9,9,9,0,8,0,0,1,4,0,1,3,6
15059,42,2,0,1,1,2,1,2,4,5,3,23,1,3,6
15060,52,1,1,0,1,2,1,2,2,1,3,23,1,3,6
15061,31,1,0,0,9,0,8,0,0,1,3,23,1,3,6
15062,31,1,0,0,9,2,7,2,4,1,4,17,98,2,8
15063,52,2,0,0,5,2,7,2,4,1,1,7,98,4,8
15064,83,1,0,0,5,0,3,0,1,1,1,7,98,4,8
15065,25,2,1,1,1,2,7,2,4,1,7,0,98,2,8
15066,34,2,1,0,1,2,7,2,4,1,2,0,98,2,8
15067,22,1,0,0,9,2,7,2,4,1,3,3,98,2,8
15068,35,1,1,9,5,2,8,2,4,1,6,4,98,3,8
15069,24,1,0,0,5,2,7,2,4,1,5,22,98,2,8
15070,43,1,0,0,5,2,7,2,4,1,6,17,98,5,8
15071,16,2,1,1,1,2,7,2,4,1,7,0,98,2,8
15072,85,1,0,0,1,2,3,2,4,5,5,10,98,1,8
15073,66,1,0,0,5,0,3,0,0,1,5,10,98,1,8
15074,21,1,0,0,9,0,8,0,0,1,6,22,98,3,8
15075,21,1,0,0,9,0,8,0,2,1,6,22,98,3,8
15076,19,2,0,0,9,2,8,2,4,2,6,22,98,3,8
15077,19,1,0,0,9,0,8,0,2,2,6,22,98,3,8
15078,33,1,1,9,9,2,8,2,4,1,1,19,98,2,8
15079,40,1,0,0,5,0,3,0,0,1,1,19,98,2,8
15080,76,1,0,0,5,2,3,2,4,1,7,11,98,1,8
15081,54,1,1,0,5,2,7,2,4,1,7,23,1,2,8
15082,67,1,1,1,5,2,7,2,4,1,1,14,98,1,8
15083,60,1,0,0,5,0,3,0,1,1,1,14,98,1,8
15084,16,1,0,0,5,0,3,0,2,1,6,11,98,1,8
15085,17,1,0,0,5,0,3,0,1,2,6,11,98,1,8
15086,17,1,0,0,5,0,3,0,3,2,6,11,98,1,8
15087,88,1,0,0,1,2,7,2,4,1,6,11,98,1,8
15088,50,1,8,8,9,0,8,0,4,5,4,18,98,3,8
15089,998,8,9,9,9,0,8,0,0,1,4,18,98,3,8
15090,35,1,1,0,1,2,7,2,4,5,7,18,98,3,8
15091,41,2,0,0,9,0,7,0,0,1,7,18,98,3,8
15092,45,1,0,0,5,2,3,2,4,5,3,6,2,3,8
15093,30,2,0,0,5,0,3,0,0,1,3,6,2,3,8
15094,3,1,0,0,5,0,3,0,0,2,3,6,2,3,8
15095,64,2,0,0,5,0,3,0,2,2,3,6,2,3,8
15096,59,1,1,0,9,2,7,2,4,1,3,10,4,1,8
15097,54,1,0,0,5,0,3,0,1,1,3,10,4,1,8
15098,21,1,1,0,1,2,7,2,4,1,4,23,98,2,8
15099,22,1,0,0,5,2,3,2,4,5,5,19,98,3,8
15100,25,1,0,0,5,0,3,0,0,1,5,19,98,3,8
15101,54,1,1,1,1,2,1,2,4,1,6,12,1,1,8
15102,29,1,0,0,9,2,7,2,4,1,7,22,98,2,8
15103,42,1,0,1,5,2,7,2,4,1,1,17,98,5,8
15104,29,2,0,1,5,0,7,0,2,2,1,17,98,5,8
15105,67,2,1,0,9,0,7,0,4,1,7,19,98,3,8
15106,60,2,9,9,9,2,8,2,4,5,2,6,98,3,8
15107,998,8,0,0,9,0,7,0,0,1,2,6,98,3,8
15108,37,2,0,0,9,0,8,0,0,1,6,20,98,3,8
15109,29,1,0,0,1,2,7,2,4,1,6,20,98,3,8
15110,16,1,0,0,5,2,7,2,4,1,5,21,4,2,8
15111,25,1,0,0,5,0,7,0,4,1,2,0,98,3,8
15112,34,1,1,0,9,2,8,2,4,1,7,6,98,2,8
15113,50,1,0,8,9,2,8,2,4,5,4,7,98,4,8
15114,19,1,1,9,9,2,8,2,0,1,4,7,98,4,8
15115,27,2,0,0,5,2,3,2,4,1,7,19,98,2,8
15116,54,1,0,0,5,2,7,2,4,1,1,14,98,1,8
15117,40,2,0,0,5,0,3,0,1,1,1,14,98,1,8
15118,20,2,1,9,9,0,8,0,4,1,2,4,98,3,8
15119,22,2,0,0,5,2,7,2,4,1,2,12,4,1,8
15120,33,1,0,0,5,0,3,0,0,1,2,12,4,1,8
15121,39,2,1,0,1,2,7,2,4,1,1,1,98,3,8
15122,53,1,0,0,5,0,3,0,2,1,1,1,98,3,8
15123,64,2,0,0,9,0,8,0,4,1,1,12,98,1,8
